ProvDist,MuniCity,BgySubmun,ProvDistPSGC,MuniCityPSGC,BgySubmunPSGC,Area
ZAMBOANGA DEL NORTE,SINDANGAN,JOAQUIN MACIAS,907200000,907218000,907218044,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,LABAKID,907200000,907218000,907218045,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,SANTO NINO,907200000,907218000,907218050,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,SANTO ROSARIO,907200000,907218000,907218051,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,UPPER NIPAAN,907200000,907218000,907218054,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,BENIGNO AQUINO JR,907200000,907218000,907218055,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,FATIMA,907200000,907218000,907218056,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,BALOK,907200000,907218000,907218057,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,BANTAYAN,907200000,907218000,907218058,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,DAPAON,907200000,907218000,907218059,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,DATU TANGKILAN,907200000,907218000,907218060,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,LA ROCHE SAN MIGUEL,907200000,907218000,907218061,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,LAWIS,907200000,907218000,907218062,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,MAGSAYSAY,907200000,907218000,907218063,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,NIPAAN,907200000,907218000,907218064,MINDANAO
ZAMBOANGA DEL NORTE,SINDANGAN,UPPER INUMAN,907200000,907218000,907218065,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,BALAGUNAN,907200000,907219000,907219002,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,ANDRES MICUBO JR,907200000,907219000,907219004,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,BUCANA,907200000,907219000,907219005,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,BULACAN,907200000,907219000,907219006,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,DIONISIO RICONALLA,907200000,907219000,907219008,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,CANDIZ,907200000,907219000,907219009,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,JOSE P BRILLANTES SR,907200000,907219000,907219011,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,LATABON,907200000,907219000,907219012,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MATEO FRANCISCO,907200000,907219000,907219013,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MALIPOT,907200000,907219000,907219014,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,NEW LITUBAN,907200000,907219000,907219016,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,PISAWAK,907200000,907219000,907219018,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,POBLACION,907200000,907219000,907219019,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,SANTA MARIA,907200000,907219000,907219021,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,SUHAILE ARABI,907200000,907219000,907219022,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,TIBANGAO,907200000,907219000,907219023,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,S CABRAL,907200000,907219000,907219024,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,DATU SAILILA,907200000,907219000,907219025,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MAKIANG,907200000,907219000,907219026,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MALAMBUHANGIN,907200000,907219000,907219027,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MANAOL,907200000,907219000,907219028,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,MATIAG,907200000,907219000,907219029,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,PANGIAN,907200000,907219000,907219030,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,SIAY,907200000,907219000,907219031,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,TABAYO,907200000,907219000,907219032,MINDANAO
ZAMBOANGA DEL NORTE,SIOCON,TAGAYTAY,907200000,907219000,907219033,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,BALATAKAN,907200000,907220000,907220001,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,BALONKAN,907200000,907220000,907220002,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,BALUBUAN,907200000,907220000,907220003,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,BITUGAN,907200000,907220000,907220004,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,BONGON,907200000,907220000,907220005,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,CATUYAN,907200000,907220000,907220007,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,CULASIAN,907200000,907220000,907220009,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,DANGANON,907200000,907220000,907220010,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,DONA CECILIA,907200000,907220000,907220011,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,GUBAN,907200000,907220000,907220013,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,LAGUNDI,907200000,907220000,907220014,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,LIBUCON,907200000,907220000,907220015,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,LUBOK,907200000,907220000,907220016,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,MACUYON,907200000,907220000,907220017,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,MINANGA,907200000,907220000,907220018,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,MOTONG,907200000,907220000,907220019,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,NAPULAN,907200000,907220000,907220020,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PANABUTAN,907200000,907220000,907220021,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PIACAN,907200000,907220000,907220022,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PINA,907200000,907220000,907220024,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PISA PUTI,907200000,907220000,907220025,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PISA ITOM,907200000,907220000,907220026,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SAINT MARY,907200000,907220000,907220028,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SAN NICOLAS,907200000,907220000,907220029,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SAN VICENTE,907200000,907220000,907220030,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PUGOS,907200000,907220000,907220031,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PULA BATO,907200000,907220000,907220032,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,PULANG LUPA,907200000,907220000,907220033,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SAN ROQUE,907200000,907220000,907220035,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SIPAKIT,907200000,907220000,907220036,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SIPAWA,907200000,907220000,907220037,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,SIRAWAI,907200000,907220000,907220038,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,TALABIGA,907200000,907220000,907220039,MINDANAO
ZAMBOANGA DEL NORTE,SIRAWAI,TAPANAYAN,907200000,907220000,907220040,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,CABONG,907200000,907221000,907221001,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,GALINGON,907200000,907221000,907221002,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,LAWAAN,907200000,907221000,907221003,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,MOLOS,907200000,907221000,907221004,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,NEW DAPITAN,907200000,907221000,907221005,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,SITUBO,907200000,907221000,907221006,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,POBLACION,907200000,907221000,907221007,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,BALACBAAN,907200000,907221000,907221008,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,BANBANAN,907200000,907221000,907221009,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,BARILI,907200000,907221000,907221010,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,CAMUL,907200000,907221000,907221011,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,FARMINGTON,907200000,907221000,907221012,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,LUMBAYAO,907200000,907221000,907221013,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,MALILA T,907200000,907221000,907221014,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,SANDAYONG,907200000,907221000,907221015,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,SANTO NINO,907200000,907221000,907221016,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,TILUBOG,907200000,907221000,907221017,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,TININGGAAN,907200000,907221000,907221018,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,TUBOD,907200000,907221000,907221019,MINDANAO
ZAMBOANGA DEL NORTE,TAMPILISAN,ZNAC,907200000,907221000,907221020,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,DINASAN,907200000,907222000,907222001,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,MADALAG,907200000,907222000,907222002,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,MANAWAN,907200000,907222000,907222003,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,POBLACION,907200000,907222000,907222004,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,SIPAROK,907200000,907222000,907222005,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,TABON,907200000,907222000,907222006,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,TAMIL,907200000,907222000,907222007,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,BALATAKAN,907200000,907222000,907222008,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,BITOON,907200000,907222000,907222009,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,ILIHAN,907200000,907222000,907222010,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,LABAKID,907200000,907222000,907222011,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,LIPAY,907200000,907222000,907222012,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,LITALIP,907200000,907222000,907222013,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,LOPERO,907200000,907222000,907222014,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,LUMANPING,907200000,907222000,907222015,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,MARUPAY,907200000,907222000,907222016,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,SIGAMOK,907200000,907222000,907222017,MINDANAO
ZAMBOANGA DEL NORTE,JOSE DALMAN,TAMAROK,907200000,907222000,907222018,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,BANGANON,907200000,907223000,907223001,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,COCOB,907200000,907223000,907223002,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,POBLACION,907200000,907223000,907223003,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,LA LIBERTAD,907200000,907223000,907223004,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,LUX,907200000,907223000,907223005,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,PANGANURAN,907200000,907223000,907223006,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,PITAWE,907200000,907223000,907223007,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,CANUPONG,907200000,907223000,907223008,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,MAMAWAN,907200000,907223000,907223009,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SIBALIC,907200000,907223000,907223010,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,TIPAN,907200000,907223000,907223011,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,BACONG,907200000,907223000,907223012,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,BAGONG SILANG,907200000,907223000,907223013,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,BAYANIHAN,907200000,907223000,907223014,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,BUENAVISTA,907200000,907223000,907223015,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,DATAGAN,907200000,907223000,907223016,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,IMELDA,907200000,907223000,907223017,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,LOAY,907200000,907223000,907223018,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,MALIAN,907200000,907223000,907223019,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,MAP,907200000,907223000,907223020,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,MATUNOY,907200000,907223000,907223021,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,NEW DAPITAN,907200000,907223000,907223022,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,PITOGO,907200000,907223000,907223023,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SALVADOR,907200000,907223000,907223024,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SAN ISIDRO,907200000,907223000,907223025,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SAN JUAN,907200000,907223000,907223026,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SAN ROQUE,907200000,907223000,907223027,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SAN VICENTE,907200000,907223000,907223028,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SANTO NINO,907200000,907223000,907223029,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,SAS,907200000,907223000,907223030,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,UPPER GUTALAC,907200000,907223000,907223031,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,IMMACULADA CONCEPCION,907200000,907223000,907223032,MINDANAO
ZAMBOANGA DEL NORTE,GUTALAC,LOWER LUX,907200000,907223000,907223033,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,ALEGRIA,907200000,907224000,907224001,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,DIANGAS,907200000,907224000,907224002,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,DICULOM,907200000,907224000,907224003,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,GUIMOTAN,907200000,907224000,907224004,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,KAUSWAGAN,907200000,907224000,907224005,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,KILALABAN,907200000,907224000,907224006,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,LINAY,907200000,907224000,907224007,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,LUMAY,907200000,907224000,907224008,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,MALINAO,907200000,907224000,907224009,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,MAMAD,907200000,907224000,907224010,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,MAMAWAN,907200000,907224000,907224011,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,MILIDAN,907200000,907224000,907224012,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,NONOYAN,907200000,907224000,907224013,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,POBLACION,907200000,907224000,907224014,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,SAN JOSE,907200000,907224000,907224015,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,TAMAO,907200000,907224000,907224016,MINDANAO
ZAMBOANGA DEL NORTE,BALIGUIAN,TAN AWAN,907200000,907224000,907224017,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,BALUNO,907200000,907225000,907225001,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,BANUANGAN,907200000,907225000,907225002,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,BUNAWAN,907200000,907225000,907225003,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,DILUCOT,907200000,907225000,907225004,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,DIPOPOR,907200000,907225000,907225005,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,GUISAPONG,907200000,907225000,907225006,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,LIMBONGA,907200000,907225000,907225007,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,LOMOGOM,907200000,907225000,907225008,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,MAUSWAGON,907200000,907225000,907225009,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,MIAMPIC,907200000,907225000,907225010,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,POBLACION,907200000,907225000,907225011,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,RABA,907200000,907225000,907225012,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,RAMBON,907200000,907225000,907225013,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,SAN PEDRO,907200000,907225000,907225014,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,SARAWAGAN,907200000,907225000,907225015,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,SIANAN,907200000,907225000,907225016,MINDANAO
ZAMBOANGA DEL NORTE,GODOD,SIORAN,907200000,907225000,907225017,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,BACUNGAN,907200000,907226000,907226001,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,BOGABONGAN,907200000,907226000,907226002,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,DELUSOM,907200000,907226000,907226003,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,MANGOP,907200000,907226000,907226004,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,MANIL,907200000,907226000,907226005,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,MAWAL,907200000,907226000,907226006,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,MIDATAG,907200000,907226000,907226007,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,NASIBAC,907200000,907226000,907226008,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,RIZON,907200000,907226000,907226009,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,SIPACONG,907200000,907226000,907226010,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,SANTA MARIA,907200000,907226000,907226011,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TALINGA,907200000,907226000,907226012,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TINAPLAN,907200000,907226000,907226013,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TINIGUIBAN,907200000,907226000,907226014,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TINUYOP,907200000,907226000,907226015,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TIOGAN,907200000,907226000,907226016,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,TITIK,907200000,907226000,907226017,MINDANAO
ZAMBOANGA DEL NORTE,LEON T POSTIGO,MOROB,907200000,907226000,907226018,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,BATAYAN,907200000,907227000,907227001,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,BOTONG,907200000,907227000,907227002,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,CONCEPCION,907200000,907227000,907227003,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,DANIEL MAING,907200000,907227000,907227004,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,FATIMA,907200000,907227000,907227005,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,GATAS,907200000,907227000,907227006,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,KALAWIT,907200000,907227000,907227007,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,MARCELO,907200000,907227000,907227008,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,NEW CALAMBA,907200000,907227000,907227009,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,PALALIAN,907200000,907227000,907227010,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,PARAISO,907200000,907227000,907227011,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,PIANON,907200000,907227000,907227012,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,SAN JOSE,907200000,907227000,907227013,MINDANAO
ZAMBOANGA DEL NORTE,KALAWIT,TUGOP*,907200000,907227000,907227014,MINDANAO
ZAMBOANGA DEL SUR,AURORA,ACAD,907300000,907302000,907302001,MINDANAO
ZAMBOANGA DEL SUR,AURORA,ALANG ALANG,907300000,907302000,907302002,MINDANAO
ZAMBOANGA DEL SUR,AURORA,ALEGRIA,907300000,907302000,907302003,MINDANAO
ZAMBOANGA DEL SUR,AURORA,ANONANG,907300000,907302000,907302004,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAGONG MANDAUE,907300000,907302000,907302005,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAGONG MASLOG,907300000,907302000,907302007,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAGONG OSLOB,907300000,907302000,907302008,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAGONG PITOGO,907300000,907302000,907302009,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAKI,907300000,907302000,907302010,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BALAS,907300000,907302000,907302011,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BALIDE,907300000,907302000,907302012,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BALINTAWAK,907300000,907302000,907302013,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BAYABAS,907300000,907302000,907302014,MINDANAO
ZAMBOANGA DEL SUR,AURORA,BEMPOSA,907300000,907302000,907302015,MINDANAO
ZAMBOANGA DEL SUR,AURORA,CABILINAN,907300000,907302000,907302016,MINDANAO
ZAMBOANGA DEL SUR,AURORA,CAMPO UNO,907300000,907302000,907302017,MINDANAO
ZAMBOANGA DEL SUR,AURORA,CEBONEG,907300000,907302000,907302018,MINDANAO
ZAMBOANGA DEL SUR,AURORA,COMMONWEALTH,907300000,907302000,907302019,MINDANAO
ZAMBOANGA DEL SUR,AURORA,GUBAAN,907300000,907302000,907302021,MINDANAO
ZAMBOANGA DEL SUR,AURORA,INASAGAN,907300000,907302000,907302022,MINDANAO
ZAMBOANGA DEL SUR,AURORA,INROAD,907300000,907302000,907302023,MINDANAO
ZAMBOANGA DEL SUR,AURORA,KAHAYAGAN EAST,907300000,907302000,907302024,MINDANAO
ZAMBOANGA DEL SUR,AURORA,KAHAYAGAN WEST,907300000,907302000,907302025,MINDANAO
ZAMBOANGA DEL SUR,AURORA,KAUSWAGAN,907300000,907302000,907302027,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LA VICTORIA,907300000,907302000,907302028,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LANTUNGAN,907300000,907302000,907302029,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LIBERTAD,907300000,907302000,907302031,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LINTUGOP,907300000,907302000,907302032,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LUBID,907300000,907302000,907302033,MINDANAO
ZAMBOANGA DEL SUR,AURORA,MAGUIKAY,907300000,907302000,907302034,MINDANAO
ZAMBOANGA DEL SUR,AURORA,MAHAYAHAY,907300000,907302000,907302035,MINDANAO
ZAMBOANGA DEL SUR,AURORA,MONTE ALEGRE,907300000,907302000,907302037,MINDANAO
ZAMBOANGA DEL SUR,AURORA,MONTELA,907300000,907302000,907302038,MINDANAO
ZAMBOANGA DEL SUR,AURORA,NAPO,907300000,907302000,907302040,MINDANAO
ZAMBOANGA DEL SUR,AURORA,PANAGHIUSA,907300000,907302000,907302041,MINDANAO
ZAMBOANGA DEL SUR,AURORA,POBLACION,907300000,907302000,907302042,MINDANAO
ZAMBOANGA DEL SUR,AURORA,RESTHOUSE,907300000,907302000,907302043,MINDANAO
ZAMBOANGA DEL SUR,AURORA,ROMARATE,907300000,907302000,907302044,MINDANAO
ZAMBOANGA DEL SUR,AURORA,SAN JOSE,907300000,907302000,907302045,MINDANAO
ZAMBOANGA DEL SUR,AURORA,SAN JUAN,907300000,907302000,907302046,MINDANAO
ZAMBOANGA DEL SUR,AURORA,SAPA LOBOC,907300000,907302000,907302047,MINDANAO
ZAMBOANGA DEL SUR,AURORA,TAGULALO,907300000,907302000,907302048,MINDANAO
ZAMBOANGA DEL SUR,AURORA,LA PAZ,907300000,907302000,907302050,MINDANAO
ZAMBOANGA DEL SUR,AURORA,WATERFALL,907300000,907302000,907302052,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,BAKING,907300000,907303000,907303001,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,BALUKBAHAN,907300000,907303000,907303002,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,BALUMBUNAN,907300000,907303000,907303003,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,BANTAL,907300000,907303000,907303004,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,BOBUAN,907300000,907303000,907303005,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,CAMP BLESSING,907300000,907303000,907303006,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,CANOAYAN,907300000,907303000,907303007,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,CONACON,907300000,907303000,907303008,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DAGUM,907300000,907303000,907303009,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DAMIT,907300000,907303000,907303010,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DATAGAN,907300000,907303000,907303011,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DEPASE,907300000,907303000,907303012,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DEPOREHAN,907300000,907303000,907303013,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DEPORE,907300000,907303000,907303014,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DIMALINAO,907300000,907303000,907303015,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,DIPILI,907300000,907303000,907303016,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,KAHAYAGAN,907300000,907303000,907303017,MINDANAO
ZAMBOANGA DEL SUR,BAYOG,KANIPAAN,907300000,907303000,907303018,MINDANAO
